Open,High,Low,Close,Volume,Dividends,Stock Splits
405.6807696131603,408.12704774835913,402.07104511712214,403.95050048828125,17971700,0.0,0.0
401.50424592249806,403.4135020941874,399.01821315419863,402.2599792480469,16120800,0.0,0.0
405.3426614260634,413.2482576798519,404.5173119089149,412.9598693847656,22457000,0.0,0.0
415.76415382654346,415.8436935276916,409.15131229350845,412.7809143066406,17115900,0.0,0.0
417.89217194553146,425.42984060788893,415.6547423607053,422.8443603515625,34157300,0.0,0.0
416.9474972557258,420.23900234731536,410.48381179475484,414.0935363769531,45049800,0.0,0.0
411.93563927933707,418.3794472894522,411.4682638941532,414.9884948730469,20106000,0.0,0.0
415.4956478647297,419.3142212017465,413.2283870161096,419.0556640625,19837900,0.0,0.0
419.6423437252515,423.58021124975613,418.309833763603,422.85430908203125,17860100,0.0,0.0
427.42858243141376,428.4130720663961,424.7735163679568,426.9711608886719,21296200,0.0,0.0
427.29935454529834,427.45843394827926,423.689629855147,426.3446960449219,17636500,0.0,0.0
422.8642362176382,425.0221260957636,419.2545116444842,420.4975280761719,18060500,0.0,0.0
423.2321484171748,423.61003025382604,418.9959692122293,419.2942810058594,16725600,0.0,0.0
422.06869359491037,422.078647436858,416.6690378091358,419.07550048828125,16705000,0.0,0.0
418.6081562838116,419.5130759031094,416.7784397069203,418.3695068359375,21871200,0.0,0.0
421.581436276879,425.49942622936265,419.8610907281335,422.1979675292969,16316000,0.0,0.0
417.76289325444293,420.02023052369515,415.5055863322716,419.0854797363281,17912000,0.0,0.0
417.38500404987406,420.8952809331748,416.7485651257134,418.1009826660156,16502300,0.0,0.0
422.61561166210583,426.2750749166042,415.2370834893159,415.54534912109375,19370900,0.0,0.0
417.6634738959058,424.1271593253038,415.9829132564958,423.1426696777344,16544300,0.0,0.0
422.7946415969465,424.89283872354207,420.9350635621418,422.2178649902344,14272400,0.0,0.0
424.0575167170417,425.35024158359437,419.26443838301043,423.8984069824219,12512300,0.0,0.0
419.8312648998415,421.6609813438137,417.3551860167775,420.8952941894531,16216600,0.0,0.0
423.4410178927454,426.9711724620608,420.00032651884925,425.5392150878906,17966400,0.0,0.0
421.68088994748047,422.804581678046,417.42480282053265,419.54290771484375,19232100,0.0,0.0
424.21662553284824,424.4353976240918,411.1201919308757,411.32904052734375,20273500,0.0,0.0
412.2538704497416,416.06245949451596,411.4185670381559,412.2637939453125,16765600,0.0,0.0
414.91887160320215,416.53976983372166,408.0375195051445,409.5390930175781,15855500,0.0,0.0
408.3358973088282,409.58886765231586,401.6932244138945,402.01141357421875,21029900,0.0,0.0
401.77273939113434,403.21465058171344,395.54770342907875,396.8901672363281,30276500,0.0,0.0
397.84479074255864,400.5993345281771,393.5389952527112,398.7198791503906,20286900,0.0,0.0
401.98155601580095,405.9194538806366,400.8081557996997,405.29296875,15734500,0.0,0.0
407.2718342446254,410.1655800601119,404.50736699003204,406.7746276855469,15065300,0.0,0.0
391.8285886184499,397.65586510602816,385.86211007876,396.81060791015625,40586500,0.0,0.0
409.8672802562405,410.6926298157454,403.49308834069507,404.0499572753906,29694700,0.0,0.0
402.98592496673984,404.04995430979096,396.95978376637936,400.002685546875,19582100,0.0,0.0
399.24691335771746,399.91318350003166,386.99576679782797,387.15484619140625,28781400,0.0,0.0
390.41652094109105,399.4756402555506,388.129382901202,392.7335205078125,23562500,0.0,0.0
395.43832249311964,397.6956293365983,392.4451293093816,395.6173095703125,17709400,0.0,0.0
400.03249681413615,404.87528370911673,399.61482996343045,404.3880310058594,17446700,0.0,0.0
406.4763207105219,411.61741959801225,404.09965876333644,411.2296142578125,16996600,0.0,0.0
412.3433552432336,412.35330908567454,406.80446678398084,407.0530700683594,20018200,0.0,0.0
405.88961418303944,409.92692899899777,404.43774918638377,408.2463684082031,11792300,0.0,0.0
408.27622591252214,410.4142081765272,406.81443732648563,410.0164489746094,14689700,0.0,0.0
410.6329506272042,413.05932103483843,409.4993051191923,412.4228820800781,13402300,0.0,0.0
415.674640662803,416.01273748411734,408.52480785647384,411.4085998535156,15440200,0.0,0.0
409.7180829864954,415.1575239695539,409.25070760597373,414.23272705078125,15109300,0.0,0.0
416.31481477456555,422.20240059854984,415.6871996275787,421.47515869140625,22239500,0.75,0.0
420.1999914347788,423.8062853767995,418.7555099005881,419.39306640625,17530100,0.0,0.0
420.93720657305465,421.31577000047076,416.4443044242217,418.61602783203125,15352200,0.0,0.0
418.61604731326383,425.1511614328831,418.396880603077,423.7265930175781,16272100,0.0,0.0
425.2108978962463,431.32762170640956,423.23842806183916,427.41253662109375,21453300,0.0,0.0
428.4585707536916,430.76977778184096,425.5098071947049,428.8869323730469,18073700,0.0,0.0
431.3276350167133,431.9552501295072,423.806286262839,425.3802795410156,17211700,0.0,0.0
425.5695849033528,429.42490035124973,422.80013121816387,428.5283203125,11845800,0.0,0.0
428.0003285050737,429.18581701857414,424.98182314425105,428.6877136230469,15718000,0.0,0.0
424.0752731477367,429.3053588233618,424.0752731477367,427.5420837402344,15517100,0.0,0.0
422.6905221136095,422.6905221136095,412.66868439774686,413.0970764160156,28424800,0.0,0.0
415.16917849985816,415.16917849985816,402.97561715504287,413.5553283691406,47995300,0.0,0.0
413.95380136857847,414.85038138867975,407.36888915692555,411.951416015625,17484700,0.0,0.0
410.8655529993055,414.86035189643934,408.1259843675055,414.49176025390625,14348900,0.0,0.0
416.22514771727197,422.47135321415044,414.72086576752366,422.4016418457031,16988000,0.0,0.0
422.40162321221555,423.69667979403914,418.9846110399524,422.90966796875,14861300,0.0,0.0
424.58334054159934,424.6630237069637,421.3954666942958,422.24224853515625,13621700,0.0,0.0
423.08902037615866,426.4561736654937,422.28209533796144,426.2469787597656,14003000,0.0,0.0
423.8660564891145,431.17821034370814,423.6369179932823,431.0387268066406,14551100,0.0,0.0
433.6687456637979,441.7180831231833,431.6065903189822,439.386962890625,22366200,0.0,0.0
439.1777872502892,441.70816111194614,437.7033901966821,439.9049987792969,15960600,0.0,0.0
436.61749981653395,441.4590805041377,435.06341969503586,440.8912353515625,13582000,0.0,0.0
440.91114611586056,449.2294786395013,439.04824433956117,446.6692199707031,20790000,0.0,0.0
448.00415421057704,448.4325462425365,443.2024605110735,444.6469421386719,17112500,0.0,0.0
444.60706863615064,444.836207137568,439.59614980649565,444.0093688964844,19877400,0.0,0.0
445.68299287159783,448.87083631771554,444.8162978396789,448.0738830566406,34486200,0.0,0.0
448.09378817031916,451.0326102709675,444.7166630652531,445.9718933105469,15913700,0.0,0.0
446.54967056310835,449.7076593011684,445.05536045525633,449.23944091796875,16747500,0.0,0.0
447.29683770913255,451.87939491079237,446.4899126612236,450.4448547363281,16507000,0.0,0.0
450.46479123936655,454.4396771126521,450.0563427961558,451.13226318359375,14806300,0.0,0.0
451.3514193859445,453.65265464759193,444.7166784906869,445.254638671875,28362300,0.0,0.0
446.9581321622781,455.6350845987226,443.9695118583906,454.9975280761719,17662800,0.0,0.0
451.48091804269,457.8466634618686,451.39123268024355,457.537841796875,13979800,0.0,0.0
456.4519861681576,459.27123797386463,456.143164499039,459.0221862792969,9932800,0.0,0.0
457.8665819543775,466.5734498542255,457.2290254263628,465.78643798828125,16000300,0.0,0.0
464.7802572139819,465.9259193229851,462.69818870917646,464.471435546875,12962300,0.0,0.0
465.2285691118471,465.55730397446223,456.26270803688647,457.796875,17207200,0.0,0.0
459.4704958685422,464.6906097078431,457.1194320404737,464.4814147949219,18196100,0.0,0.0
461.22384144357403,463.0170015470868,449.83717446026435,452.9752502441406,23111200,0.0,0.0
452.6065993751412,454.6288978616777,448.94056583137933,451.8295593261719,16324300,0.0,0.0
451.58050649021544,455.52550709970416,449.7176047366433,452.2380065917969,14429400,0.0,0.0
452.4970337657807,452.57671692943273,444.96571312523935,447.8148498535156,17175700,0.0,0.0
440.91115096654386,443.16258799675774,437.51408223046485,441.8376159667969,21778000,0.0,0.0
442.65452718481316,442.9633488615893,432.7522291311158,438.6995849609375,20794800,0.0,0.0
431.4571662650149,439.4666773586476,430.36133271708457,435.4519348144531,20940400,0.0,0.0
440.1142253997938,442.9135641692446,437.24514485557467,441.2598571777344,15808800,0.0,0.0
442.2161890427922,446.6891782136702,441.4192357696415,443.16259765625,13107100,0.0,0.0
438.7793088938385,439.80540070906346,425.96807329606764,427.2731018066406,26805800,0.0,0.0
427.1734408135737,428.1696475602488,415.9262885329197,416.8128967285156,29943800,0.0,0.0
416.61367127993725,427.29300876037615,415.6871759053529,423.6568298339844,23583800,0.0,0.0
429.942906663257,430.51075182155637,423.0890295874203,425.111328125,15125800,0.0,0.0
426.09757640796397,427.4225180835465,415.77685808571965,421.3157958984375,32687600,0.0,0.0
418.9049304325428,420.1800738322933,410.6463681191167,416.7630920410156,42891400,0.0,0.0
419.193834836454,425.8385166435875,411.52303092047094,415.52777099609375,30296400,0.0,0.0
410.92534858943577,413.42583747964204,402.80626894580195,406.9405212402344,29437900,0.0,0.0
387.6937956010728,399.51876489974967,384.1173866027343,393.6510925292969,40709200,0.0,0.0
398.48271248363807,404.1312183098937,396.9884023118245,398.09417724609375,24946500,0.0,0.0
407.0899327393077,408.5244424608336,395.9622901884292,396.91864013671875,20650900,0.0,0.0
400.9134544113508,404.32046453514727,398.42293748970286,401.1625061035156,20203000,0.0,0.0
402.4974166714437,406.5021569084041,400.73414164807366,404.4798583984375,19276700,0.0,0.0
405.5159279147697,407.2094915951495,402.7066175092627,405.2668762207031,16762900,0.0,0.0
408.03632788850376,413.3760119926634,408.01641469772835,412.4395751953125,19414300,0.0,0.0
413.22656400495976,416.13550120626286,410.88550237176327,415.27874755859375,18267000,0.0,0.0
418.9613804533999,420.2687611144248,416.82567123071317,420.1889343261719,20752100,0.75,0.0
419.7597830235576,420.4982949962473,416.46635708464305,417.634033203125,22775600,0.0,0.0
418.12305390999944,420.90748898024606,415.6280480476388,420.68792724609375,15234000,0.0,0.0
420.85760258271205,425.0092655510223,420.7977248783259,423.9513854980469,16387600,0.0,0.0
423.2328164492432,425.5481891739701,420.87754555991404,423.292724609375,16067300,0.0,0.0
423.51227773093285,425.93744667495105,413.78175447140427,414.7198791503906,19361900,0.0,0.0
416.14702033916933,418.4224644213377,411.2667743519609,415.9573974609375,18493800,0.0,0.0
415.53822251165116,416.4464082807184,410.51827204332665,412.6639709472656,13152800,0.0,0.0
412.03522191159976,413.53222538686055,409.4304504838206,413.0132751464844,13492900,0.0,0.0
414.05123414353307,414.1709895566114,406.49634878347894,409.77978515625,14882700,0.0,0.0
414.11111041255606,421.2068927223571,409.77978373376925,412.29473876953125,17045200,0.0,0.0
414.76976956217663,416.655978106258,411.3067002995332,416.30670166015625,24308300,0.0,0.0
417.07515113927735,419.04121691819955,406.2168810784247,408.6220703125,20313600,0.0,0.0
405.09914307922884,410.41848227651053,403.5622109113736,408.0831604003906,15135800,0.0,0.0
406.80570694219614,412.2747707026805,405.31869320908027,407.5741882324219,14195500,0.0,0.0
408.2428350994982,409.82965516660903,399.9993260182044,400.8975524902344,19609500,0.0,0.0
406.42646799117773,407.83365496197575,401.34663967543116,404.9095153808594,15295100,0.0,0.0
407.3845749597779,415.4983085515719,406.8855737804821,413.3725891113281,19594300,0.0,0.0
414.66996964762023,423.14299971452004,408.7617824312734,422.1949157714844,19266900,0.0,0.0
422.4643720681856,426.5162591700305,418.91148614101724,426.1470031738281,17418800,0.0,0.0
424.97932695262114,430.9673410477323,424.61007095648097,429.7298278808594,15874600,0.0,0.0
429.7398205223156,432.663960115382,427.36457004232324,430.47833251953125,13834700,0.0,0.0
439.35060036636963,440.96735935499987,431.40647946288897,434.2807312011719,18874200,0.0,0.0
434.13103425412396,435.1589754847829,429.5502069957536,429.94940185546875,18898000,0.0,0.0
440.3485942013553,440.61804387535744,436.0272269078699,437.81365966796875,21706600,0.0,0.0
436.34659898883444,438.3625528190564,433.35259186813613,434.4004821777344,55167100,0.0,0.0
433.41246330331813,435.5881011366269,429.53024996375467,432.6440124511719,15128900,0.0,0.0
432.1350187153662,432.48432563013114,425.24880857311865,428.31268310546875,17015800,0.0,0.0
428.9713514363913,432.25478780854195,427.7138891426906,431.2467956542969,13396400,0.0,0.0
434.2208424719693,434.4304144393862,428.27275694361356,430.4483947753906,14492000,0.0,0.0
430.6579556744764,430.98731349999593,426.6160584093853,427.1649475097656,14896100,0.0,0.0
427.3545779124989,429.5601850355194,424.5202548923187,429.4403991699219,16807300,0.0,0.0
427.59411732607174,427.6240561781871,417.9733600914629,419.849609375,19092900,0.0,0.0
421.735816910149,421.9753581830839,415.87754802693416,416.2967224121094,16582300,0.0,0.0
416.79573518966424,418.7118826868124,413.46241092439135,415.7079162597656,13686400,0.0,0.0
417.4044891108862,418.91148239103603,414.141032422096,415.2288513183594,19169700,0.0,0.0
415.16898000097916,416.27674799671047,408.1829635105781,408.7218933105469,20919800,0.0,0.0
410.0791746223265,414.8296757293512,407.3546475987459,413.8815612792969,19229300,0.0,0.0
415.0292278034618,419.5402177563071,413.47234662969106,416.62603759765625,14974300,0.0,0.0
414.4005410260384,416.5163012078428,412.3246790108455,415.0093078613281,13848400,0.0,0.0
415.30870917320357,416.2967217455578,412.42446778596707,415.48834228515625,14144900,0.0,0.0
416.93544552364324,423.1929399714268,416.6859449273295,418.302734375,16653100,0.0,0.0
421.33663401346166,421.6360529989684,414.4304746563672,417.90350341796875,18900200,0.0,0.0
414.34064286226896,415.5282376209468,409.66000947414466,415.2887268066406,15508900,0.0,0.0
421.5162601711392,421.65599512005826,414.7597951900465,415.8875427246094,14820000,0.0,0.0
416.30672505621476,418.81169030533886,415.4284780937268,417.3246765136719,17145300,0.0,0.0
415.28873052027103,418.1230535224922,412.92346983800354,417.94342041015625,14206100,0.0,0.0
417.65400492824705,429.719850009177,417.20492213264845,426.656005859375,25482200,0.0,0.0
429.99927448801196,430.2188362215334,421.68592837942305,423.7518005371094,19654400,0.0,0.0
424.48033834123805,425.1290642527003,421.55619868116815,423.8815612792969,13581600,0.0,0.0
425.9075007963015,431.6559737319955,425.7178779096375,427.2947082519531,16899100,0.0,0.0
430.79770276573566,431.0771422085262,425.44839427381163,425.7378234863281,14882400,0.0,0.0
427.14500621655657,432.3046917719988,424.94938886176953,431.0871276855469,17644100,0.0,0.0
436.566149775902,437.6240298288107,431.2368208895649,431.66595458984375,29749100,0.0,0.0
414.53024968400064,415.3286698537771,405.4883506505116,405.53826904296875,53971000,0.0,0.0
408.1929633155515,414.669989017628,406.6859699751707,409.55023193359375,24230400,0.0,0.0
408.98136250106245,409.6001495592508,404.75983193250556,407.64404296875,19672300,0.0,0.0
407.55420745470553,414.0711614645437,407.26477825056725,410.6380310058594,17626000,0.0,0.0
411.5961294118678,419.6100868075599,409.6999006422783,419.3406066894531,26681800,0.0,0.0
420.4384354335317,425.997315920461,419.041238212776,424.58013916015625,19901800,0.0,0.0
424.4703681752109,425.6480036424066,420.9374313170091,421.6959228515625,16891400,0.0,0.0
421.67592700377526,423.9613608320793,415.16896287691225,417.1749572753906,24503300,0.0,0.0
417.41448646778457,423.59212350380113,416.3665961739424,422.1849365234375,19401200,0.0,0.0
420.7977304833057,428.4723406260961,417.37455923502137,424.3506164550781,21502200,0.0,0.0
424.1509924128195,427.3146732159619,419.1609807373746,426.0372314453125,30246900,0.0,0.0
418.981368798022,421.95539641463347,412.8137213651046,414.1709899902344,28247600,0.0,0.0
414.04123715109023,417.56418428856415,411.27678155870234,414.9294738769531,24742000,0.0,0.0
412.28473963430486,417.10510808078726,410.727858391825,416.9554138183594,18133500,0.0,0.0
416.0372212157148,416.4563955899673,409.7597781109004,414.65997314453125,19191700,0.0,0.0
419.5,419.7799987792969,410.2900085449219,412.8699951171875,20780200,0.83,0.0
411.3699951171875,417.3999938964844,411.05999755859375,417.0,24814600,0.0,0.0
418.3800048828125,421.0799865722656,414.8500061035156,418.7900085449219,27691100,0.0,0.0
419.5899963378906,429.0400085449219,418.8500061035156,427.989990234375,23458900,0.0,0.0
425.1099853515625,427.2300109863281,422.0199890136719,422.989990234375,18332400,0.0,0.0
420.0899963378906,424.8800048828125,417.79998779296875,423.4599914550781,16271900,0.0,0.0
421.57000732421875,433.0,421.30999755859375,430.9800109863281,20207200,0.0,0.0
429.8399963378906,432.4700012207031,427.739990234375,431.20001220703125,18302000,0.0,0.0
433.0299987792969,439.6700134277344,432.6300048828125,437.4200134277344,26009400,0.0,0.0
437.9200134277344,444.6600036621094,436.1700134277344,442.6199951171875,21667200,0.0,0.0
